mort,category,geography,YEAR,SEX,deaths,population,crude_rate_per_100000,age_standardised_rate_per_100000,rate_ratio,premature_deaths,premature_deaths_percent,premature_deaths_asr_per_100000,potential_years_of_life_lost,pyll_rate_per_1000,potentially_avoidable_deaths,pad_percent,pad_asr_per_100000,median_age
SEG8,Socioeconomic group,Unknown/missing,2019,Females,217,,659.4,501.25,0.985,,,,,,,,,
SEG8,Socioeconomic group,Unknown/missing,2020,Females,159,,659.4,501.25,0.985,,,,,,,,,
SEG8,Socioeconomic group,Unknown/missing,2021,Females,108,,659.4,501.25,0.985,,,,,,,,,
SEG8,Socioeconomic group,Unknown/missing,2022,Females,182,,659.4,501.25,0.985,,,,,,,,,
SEG8,Socioeconomic group,Unknown/missing,2023,Females,272,,659.4,501.25,0.985,,,,,,,,,
SEG9,Socioeconomic group,Australia (total),2019,Females,"79,874","12,757,605",626.1,437.5,1.0,"21,533",27.0,151.2,"335,692",28.5,"10,181",47.3,73.1,84.9
SEG9,Socioeconomic group,Australia (total),2020,Females,"76,712","12,920,609",593.7,410.2,1.0,"20,901",27.2,143.1,"326,077",27.4,"9,884",47.3,69.6,84.6
SEG9,Socioeconomic group,Australia (total),2021,Females,"82,068","12,936,002",634.4,427.4,1.0,"21,923",26.7,147.5,"334,958",28.2,"9,971",45.5,69.0,84.8
SEG9,Socioeconomic group,Australia (total),2022,Females,"91,015","13,104,250",694.5,461.0,1.0,"23,392",25.7,156.0,"356,594",29.7,"10,578",45.2,72.6,85.0
SEG9,Socioeconomic group,Australia (total),2023,Females,"86,951","13,420,187",647.9,430.9,1.0,"22,513",25.9,147.5,"341,630",27.8,"10,307",45.8,69.2,84.6
SEG1,Socioeconomic group,Quintile 1 (lowest),2019,Persons,"40,413","5,132,147",787.4,616.7,1.18,"15,557",38.5,275.2,"254,338",53.4,"8,010",51.5,145.1,79.8
SEG1,Socioeconomic group,Quintile 1 (lowest),2020,Persons,"39,243","5,161,516",760.3,585.7,1.19,"15,214",38.8,264.9,"251,281",52.6,"7,744",50.9,138.8,79.7
SEG1,Socioeconomic group,Quintile 1 (lowest),2021,Persons,"41,705","5,145,865",810.5,606.8,1.2,"15,775",37.8,270.0,"249,503",52.5,"7,743",49.1,136.3,80.0
SEG1,Socioeconomic group,Quintile 1 (lowest),2022,Persons,"46,614","5,172,471",901.2,663.0,1.21,"16,822",36.1,286.6,"266,243",55.9,"8,254",49.1,144.8,80.3
SEG1,Socioeconomic group,Quintile 1 (lowest),2023,Persons,"43,893","5,258,125",834.8,612.9,1.2,"16,194",36.9,273.0,"257,511",53.3,"8,107",50.1,140.0,80.0
SEG2,Socioeconomic group,Quintile 2,2019,Persons,"39,770","5,074,911",783.7,577.2,1.11,"13,517",34.0,233.8,"212,552",45.3,"6,788",50.2,120.9,81.7
SEG2,Socioeconomic group,Quintile 2,2020,Persons,"38,341","5,127,288",747.8,542.1,1.1,"13,162",34.3,222.1,"204,873",43.3,"6,568",49.9,114.6,81.4
SEG2,Socioeconomic group,Quintile 2,2021,Persons,"40,514","5,129,040",789.9,557.3,1.1,"13,642",33.7,226.7,"210,183",44.6,"6,637",48.7,114.1,81.6
SEG2,Socioeconomic group,Quintile 2,2022,Persons,"44,728","5,194,237",861.1,597.5,1.09,"14,667",32.8,240.5,"220,916",46.4,"7,056",48.1,119.7,81.8
SEG2,Socioeconomic group,Quintile 2,2023,Persons,"43,166","5,310,539",812.8,563.8,1.1,"13,920",32.2,225.8,"210,329",43.3,"6,680",48.0,111.7,81.8
SEG3,Socioeconomic group,Quintile 3,2019,Persons,"31,246","4,983,794",627.0,499.1,0.96,"10,493",33.6,189.8,"168,492",36.3,"5,139",49.0,95.7,81.8
SEG3,Socioeconomic group,Quintile 3,2020,Persons,"30,575","5,072,230",602.8,471.6,0.96,"10,266",33.6,180.4,"162,232",34.4,"5,038",49.1,91.1,81.8
SEG3,Socioeconomic group,Quintile 3,2021,Persons,"32,555","5,119,333",635.9,485.5,0.96,"10,458",32.1,180.4,"163,988",34.6,"5,052",48.3,89.8,82.2
SEG3,Socioeconomic group,Quintile 3,2022,Persons,"36,371","5,211,853",697.9,523.8,0.96,"11,335",31.2,192.3,"174,610",36.3,"5,338",47.1,93.3,82.3
SEG3,Socioeconomic group,Quintile 3,2023,Persons,"35,230","5,349,716",658.5,493.2,0.96,"11,124",31.6,185.7,"173,175",35.1,"5,307",47.7,90.8,82.0
SEG4,Socioeconomic group,Quintile 4,2019,Persons,"27,496","5,023,108",547.4,475.6,0.91,"8,818",32.1,168.3,"147,441",31.3,"4,340",49.2,84.1,82.6
SEG4,Socioeconomic group,Quintile 4,2020,Persons,"26,349","5,118,609",514.8,440.3,0.9,"8,364",31.7,154.5,"135,039",28.1,"4,091",48.9,76.7,82.6
SEG4,Socioeconomic group,Quintile 4,2021,Persons,"28,550","5,154,087",553.9,462.3,0.91,"8,998",31.5,163.5,"145,745",30.2,"4,256",47.3,78.9,82.8
SEG4,Socioeconomic group,Quintile 4,2022,Persons,"31,723","5,252,716",603.9,497.2,0.91,"9,422",29.7,169.2,"151,947",31.0,"4,413",46.8,80.6,83.0
SEG4,Socioeconomic group,Quintile 4,2023,Persons,"30,587","5,412,346",565.1,465.3,0.91,"9,179",30.0,161.6,"146,437",29.0,"4,290",46.7,76.7,82.7
SEG5,Socioeconomic group,Quintile 5 (highest),2019,Persons,"26,980","5,116,816",527.3,419.8,0.8,"7,558",28.0,135.1,"118,438",24.8,"3,596",47.6,65.7,84.4
SEG5,Socioeconomic group,Quintile 5 (highest),2020,Persons,"26,270","5,165,464",508.6,397.8,0.81,"7,492",28.5,131.2,"116,978",24.3,"3,675",49.1,66.1,84.1
SEG5,Socioeconomic group,Quintile 5 (highest),2021,Persons,"27,798","5,132,851",541.6,409.5,0.81,"7,492",27.0,130.8,"116,036",24.3,"3,443",46.0,61.8,84.4
SEG5,Socioeconomic group,Quintile 5 (highest),2022,Persons,"30,945","5,178,740",597.5,442.9,0.81,"7,974",25.8,139.0,"122,006",25.5,"3,610",45.3,64.6,84.6
SEG5,Socioeconomic group,Quintile 5 (highest),2023,Persons,"29,467","5,313,044",554.6,409.4,0.8,"7,483",25.4,128.8,"114,693",23.4,"3,381",45.2,59.7,84.4
SEG8,Socioeconomic group,Unknown/missing,2019,Persons,655,,659.4,501.25,0.985,,,,,,,,,
SEG8,Socioeconomic group,Unknown/missing,2020,Persons,522,,659.4,501.25,0.985,,,,,,,,,
SEG8,Socioeconomic group,Unknown/missing,2021,Persons,347,,659.4,501.25,0.985,,,,,,,,,
SEG8,Socioeconomic group,Unknown/missing,2022,Persons,558,,659.4,501.25,0.985,,,,,,,,,
SEG8,Socioeconomic group,Unknown/missing,2023,Persons,788,,659.4,501.25,0.985,,,,,,,,,
SEG9,Socioeconomic group,Australia (total),2019,Persons,"166,560","25,334,826",657.4,522.0,1.0,"56,461",33.9,202.8,"912,904",38.7,"28,239",50.0,103.8,81.8
SEG9,Socioeconomic group,Australia (total),2020,Persons,"161,300","25,649,248",628.9,491.1,1.0,"54,927",34.1,192.6,"880,379",36.9,"27,398",49.9,98.7,81.7
SEG9,Socioeconomic group,Australia (total),2021,Persons,"171,469","25,685,412",667.6,507.2,1.0,"56,665",33.0,195.7,"893,170",37.5,"27,320",48.2,97.0,82.0
SEG9,Socioeconomic group,Australia (total),2022,Persons,"190,939","26,014,399",734.0,548.4,1.0,"60,638",31.8,207.4,"944,509",39.3,"28,935",47.7,101.6,82.2
SEG9,Socioeconomic group,Australia (total),2023,Persons,"183,131","26,652,777",687.1,512.7,1.0,"58,468",31.9,197.2,"913,179",37.2,"28,112",48.1,97.1,82.0
STE01,State and territory,New South Wales,2019,Males,"28,967","3,999,452",724.3,627.5,1.02,"11,354",39.2,259.6,"182,068",48.6,"5,644",49.7,132.0,79.4
STE01,State and territory,New South Wales,2020,Males,"27,427","4,030,710",680.5,576.4,0.99,"10,695",39.0,239.8,"168,269",44.7,"5,339",49.9,122.5,79.3
STE01,State and territory,New South Wales,2021,Males,"29,330","4,025,393",728.6,599.6,1.0,"10,920",37.2,242.4,"170,450",45.5,"5,228",47.9,119.0,79.8
STE01,State and territory,New South Wales,2022,Males,"32,822","4,059,763",808.5,653.8,1.01,"11,862",36.1,262.0,"179,577",47.7,"5,631",47.5,127.2,80.1
STE01,State and territory,New South Wales,2023,Males,"31,110","4,149,141",749.8,604.5,1.0,"11,227",36.1,245.8,"169,128",44.0,"5,356",47.7,119.6,80.0
STE02,State and territory,Victoria,2019,Males,"21,233","3,236,531",656.0,594.5,0.96,"8,064",38.0,237.8,"135,813",44.7,"4,169",51.7,124.6,79.8
STE02,State and territory,Victoria,2020,Males,"21,141","3,273,674",645.8,573.4,0.98,"8,042",38.0,231.0,"130,670",42.6,"4,139",51.5,120.5,79.8
STE02,State and territory,Victoria,2021,Males,"21,864","3,237,594",675.3,579.4,0.97,"8,144",37.2,232.8,"128,706",42.5,"3,963",48.7,115.5,80.1
STE02,State and territory,Victoria,2022,Males,"24,779","3,277,761",756.0,639.9,0.99,"8,886",35.9,252.6,"139,919",45.8,"4,285",48.2,124.1,80.3
STE02,State and territory,Victoria,2023,Males,"23,471","3,370,392",696.4,589.6,0.98,"8,463",36.1,237.2,"136,521",43.5,"4,250",50.2,121.5,80.1
STE03,State and territory,Queensland,2019,Males,"17,257","2,521,333",684.4,634.2,1.03,"7,408",42.9,266.5,"122,502",51.6,"3,929",53.0,145.2,77.8
STE03,State and territory,Queensland,2020,Males,"16,893","2,558,538",660.3,598.1,1.03,"7,228",42.8,255.8,"121,093",50.5,"3,771",52.2,137.6,77.9
STE03,State and territory,Queensland,2021,Males,"18,026","2,585,543",697.2,614.1,1.03,"7,488",41.5,259.9,"122,766",50.8,"3,818",51.0,136.9,78.2
STE03,State and territory,Queensland,2022,Males,"20,523","2,635,789",778.6,672.0,1.04,"7,879",38.4,268.5,"128,437",52.3,"4,033",51.2,141.3,78.9
STE03,State and territory,Queensland,2023,Males,"19,631","2,704,203",725.9,619.1,1.02,"7,796",39.7,261.4,"127,752",50.8,"4,046",51.9,139.0,78.6
STE04,State and territory,Western Australia,2019,Males,"8,018","1,331,167",602.3,585.8,0.95,"3,483",43.4,247.4,"60,691",48.3,"1,877",53.9,136.8,78.0
STE04,State and territory,Western Australia,2020,Males,"7,939","1,357,131",585.0,551.0,0.95,"3,516",44.3,241.6,"60,959",47.7,"1,916",54.5,135.2,77.4
STE04,State and territory,Western Australia,2021,Males,"8,426","1,376,317",612.2,561.3,0.94,"3,433",40.7,230.0,"59,211",45.8,"1,895",55.2,130.2,78.7
STE04,State and territory,Western Australia,2022,Males,"9,218","1,398,351",659.2,589.6,0.91,"3,703",40.2,244.9,"62,996",48.1,"1,985",53.6,134.9,78.7
STE04,State and territory,Western Australia,2023,Males,"9,343","1,445,251",646.5,573.1,0.95,"3,725",39.9,241.4,"62,853",46.5,"1,913",51.4,126.9,79.1
STE05,State and territory,South Australia,2019,Males,"7,087","873,494",811.3,624.9,1.01,"2,719",38.4,267.6,"42,776",52.8,"1,385",50.9,140.7,80.0
STE05,State and territory,South Australia,2020,Males,"7,043","884,465",796.3,604.2,1.04,"2,658",37.7,256.3,"40,967",50.1,"1,325",49.8,133.3,79.8
STE05,State and territory,South Australia,2021,Males,"7,431","891,067",833.9,616.4,1.03,"2,804",37.7,264.1,"42,745",52.0,"1,376",49.1,134.1,80.2
STE05,State and territory,South Australia,2022,Males,"7,801","900,132",866.7,627.6,0.97,"2,819",36.1,262.5,"41,416",50.1,"1,309",46.4,125.4,80.2
STE05,State and territory,South Australia,2023,Males,"8,061","915,999",880.0,633.6,1.05,"2,846",35.3,264.3,"42,802",51.0,"1,274",44.8,122.0,80.4
STE06,State and territory,Tasmania,2019,Males,"2,416","271,197",890.9,684.6,1.11,"1,000",41.4,297.7,"15,461",61.6,530,53.0,162.8,78.1
STE06,State and territory,Tasmania,2020,Males,"2,384","275,981",863.8,648.2,1.11,996,41.8,286.0,"14,579",57.3,527,52.9,157.8,77.9
STE06,State and territory,Tasmania,2021,Males,"2,428","281,404",862.8,637.0,1.07,979,40.3,275.2,"14,280",55.1,519,53.0,150.0,78.8
STE06,State and territory,Tasmania,2022,Males,"2,706","283,159",955.6,685.3,1.06,"1,072",39.6,298.7,"15,100",58.2,543,50.7,155.5,78.7
STE06,State and territory,Tasmania,2023,Males,"2,596","284,032",914.0,640.8,1.06,958,36.9,272.2,"13,686",52.9,480,50.1,141.3,79.3
STE07,State and territory,Australian Capital Territory,2019,Males,989,"215,222",459.5,516.3,0.84,396,40.0,192.2,"6,812",33.2,209,52.8,101.6,79.1
STE07,State and territory,Australian Capital Territory,2020,Males,"1,100","219,576",501.0,548.5,0.94,431,39.2,203.1,"7,625",36.5,235,54.5,111.0,79.0
STE07,State and territory,Australian Capital Territory,2021,Males,"1,143","223,361",511.7,545.6,0.91,467,40.9,217.6,"8,476",40.0,242,51.8,112.4,79.5
STE07,State and territory,Australian Capital Territory,2022,Males,"1,299","225,599",575.8,600.3,0.93,501,38.6,232.9,"8,702",40.8,259,51.7,120.3,79.4
STE07,State and territory,Australian Capital Territory,2023,Males,"1,257","230,321",545.8,563.9,0.93,434,34.5,201.5,"8,263",38.0,209,48.2,96.3,80.1
STE08,State and territory,Northern Territory,2019,Males,700,"126,289",554.3,890.4,1.44,494,70.6,436.9,"10,987",89.0,308,62.3,269.0,66.2
STE08,State and territory,Northern Territory,2020,Males,650,"126,013",515.8,795.5,1.37,455,70.0,399.1,"10,051",81.7,261,57.4,224.5,68.2
STE08,State and territory,Northern Territory,2021,Males,734,"126,166",581.8,853.8,1.43,503,68.5,426.6,"11,474",93.4,305,60.6,255.2,66.8
STE08,State and territory,Northern Territory,2022,Males,765,"127,000",602.4,869.8,1.34,518,67.7,439.0,"11,576",93.8,308,59.5,258.8,67.2
STE08,State and territory,Northern Territory,2023,Males,697,"127,821",545.3,722.8,1.2,502,72.0,424.1,"10,515",84.8,275,54.8,229.7,65.4
STE09,State and territory,Other Territories,2019,Males,19,"2,536",749.2,524.0,1.0,10,52.6,,102,42.7,7,70.0,,74.5
STE09,State and territory,Other Territories,2020,Males,11,"2,551",431.2,524.0,1.0,5,45.5,,89,37.2,1,,,77.5
STE09,State and territory,Other Territories,2021,Males,19,"2,565",740.7,524.0,1.0,4,21.1,,104,43.3,3,,,81.5
STE09,State and territory,Other Territories,2022,Males,11,"2,595",423.9,524.0,1.0,6,54.5,,192,79.0,4,,,69.5
STE09,State and territory,Other Territories,2023,Males,14,"2,624",533.5,524.0,1.0,4,28.6,,29,11.9,2,,,81.0
STE10,State and territory,Australia (total),2019,Males,"86,686","12,577,221",689.2,617.8,1.0,"34,928",40.3,256.2,"577,212",48.9,"18,058",51.7,135.5,79.0
STE10,State and territory,Australia (total),2020,Males,"84,588","12,728,639",664.5,582.6,1.0,"34,026",40.2,244.1,"554,302",46.5,"17,514",51.5,128.7,78.9
STE10,State and territory,Australia (total),2021,Males,"89,401","12,749,410",701.2,597.0,1.0,"34,742",38.9,245.9,"558,212",46.9,"17,349",49.9,126.0,79.4
STE10,State and territory,Australia (total),2022,Males,"99,924","12,910,149",774.0,646.9,1.0,"37,246",37.3,261.2,"587,915",48.9,"18,357",49.3,131.9,79.7
STE10,State and territory,Australia (total),2023,Males,"96,180","13,232,590",726.8,604.8,1.0,"35,955",37.4,249.2,"571,549",46.5,"17,805",49.5,126.2,79.6
STE01,State and territory,New South Wales,2019,Females,"27,075","4,047,296",669.0,446.9,1.02,"7,079",26.1,155.0,"107,538",28.9,"3,239",45.8,72.6,85.1
STE01,State and territory,New South Wales,2020,Females,"25,058","4,079,900",614.2,405.5,0.99,"6,586",26.3,141.3,"98,635",26.3,"3,049",46.3,67.2,84.9
STE01,State and territory,New South Wales,2021,Females,"27,195","4,071,669",667.9,429.7,1.01,"6,940",25.5,146.9,"101,952",27.3,"3,095",44.6,67.4,85.1
STE01,State and territory,New South Wales,2022,Females,"30,158","4,106,941",734.3,464.1,1.01,"7,214",23.9,151.3,"104,445",27.8,"3,164",43.9,67.9,85.5
STE01,State and territory,New South Wales,2023,Females,"28,341","4,193,144",675.9,429.9,1.0,"6,868",24.2,142.2,"99,755",26.1,"3,053",44.5,64.6,85.0
STE02,State and territory,Victoria,2019,Females,"19,994","3,300,774",605.7,419.5,0.96,"5,028",25.1,139.5,"76,224",25.0,"2,355",46.8,66.5,85.4
STE02,State and territory,Victoria,2020,Females,"19,952","3,341,372",597.1,409.0,1.0,"5,045",25.3,136.0,"77,919",25.3,"2,339",46.4,64.5,85.3
STE02,State and territory,Victoria,2021,Females,"20,622","3,310,228",623.0,415.7,0.97,"5,266",25.5,141.1,"80,445",26.4,"2,297",43.6,63.0,85.3
STE02,State and territory,Victoria,2022,Females,"23,199","3,352,870",691.9,456.4,0.99,"5,705",24.6,151.9,"87,094",28.3,"2,543",44.6,69.5,85.5
STE02,State and territory,Victoria,2023,Females,"21,855","3,445,049",634.4,422.1,0.98,"5,492",25.1,143.2,"83,086",26.3,"2,526",46.0,67.5,85.1
STE03,State and territory,Queensland,2019,Females,"15,213","2,567,514",592.5,447.5,1.02,"4,574",30.1,159.0,"73,021",30.6,"2,216",48.4,78.8,83.7
STE03,State and territory,Queensland,2020,Females,"14,474","2,607,075",555.2,414.0,1.01,"4,319",29.8,147.2,"70,098",29.0,"2,096",48.5,73.4,83.5
STE03,State and territory,Queensland,2021,Females,"15,832","2,630,271",601.9,437.5,1.02,"4,651",29.4,154.4,"74,348",30.6,"2,220",47.7,76.3,83.7
STE03,State and territory,Queensland,2022,Females,"17,637","2,685,152",656.8,468.8,1.02,"4,975",28.2,162.2,"78,814",31.9,"2,322",46.7,77.9,83.8
STE03,State and territory,Queensland,2023,Females,"16,991","2,756,217",616.5,438.7,1.02,"4,848",28.5,154.5,"76,212",30.1,"2,285",47.1,74.4,83.5
STE04,State and territory,Western Australia,2019,Females,"7,024","1,328,458",528.7,406.4,0.93,"1,982",28.2,138.5,"34,297",27.7,"1,008",50.9,72.1,84.5
STE04,State and territory,Western Australia,2020,Females,"7,054","1,355,781",520.3,391.9,0.96,"2,082",29.5,139.4,"34,310",27.2,"1,018",48.9,70.7,84.3
STE04,State and territory,Western Australia,2021,Females,"7,465","1,373,048",543.7,398.6,0.93,"2,129",28.5,137.7,"33,583",26.4,993,46.6,66.1,84.4
STE04,State and territory,Western Australia,2022,Females,"8,081","1,393,443",579.9,418.4,0.91,"2,266",28.0,145.7,"36,693",28.5,"1,102",48.6,73.0,84.4
STE04,State and territory,Western Australia,2023,Females,"8,132","1,435,976",566.3,406.9,0.94,"2,257",27.8,142.4,"36,433",27.5,"1,063",47.1,68.3,84.4
STE05,State and territory,South Australia,2019,Females,"6,826","893,901",763.6,442.9,1.01,"1,671",24.5,155.3,"24,953",30.8,766,45.8,73.5,85.9
STE05,State and territory,South Australia,2020,Females,"6,564","905,890",724.6,417.9,1.02,"1,639",25.0,147.1,"23,639",28.8,736,44.9,68.3,85.4
STE05,State and territory,South Australia,2021,Females,"7,063","911,534",774.8,437.5,1.02,"1,694",24.0,151.0,"24,941",30.3,763,45.0,70.1,85.9
STE05,State and territory,South Australia,2022,Females,"7,654","921,083",831.0,464.6,1.01,"1,807",23.6,158.7,"26,525",32.0,758,41.9,69.8,85.6
STE05,State and territory,South Australia,2023,Females,"7,438","936,285",794.4,444.3,1.03,"1,760",23.7,152.2,"24,448",29.1,739,42.0,66.6,85.3
STE06,State and territory,Tasmania,2019,Females,"2,246","276,644",811.9,498.4,1.14,650,28.9,180.7,"8,784",34.9,313,48.2,89.2,83.6
STE06,State and territory,Tasmania,2020,Females,"2,051","281,597",728.3,441.2,1.08,584,28.5,160.0,"8,185",32.0,301,51.5,85.4,84.2
STE06,State and territory,Tasmania,2021,Females,"2,341","285,835",819.0,489.9,1.15,657,28.1,172.8,"8,537",33.0,324,49.3,87.3,83.5
STE06,State and territory,Tasmania,2022,Females,"2,436","287,892",846.2,496.9,1.08,699,28.7,183.2,"9,101",35.1,316,45.2,85.5,83.4
STE06,State and territory,Tasmania,2023,Females,"2,477","289,124",856.7,491.1,1.14,623,25.2,164.3,"8,570",33.0,295,47.4,80.0,83.8
STE07,State and territory,Australian Capital Territory,2019,Females,"1,044","220,508",473.5,413.0,0.94,263,25.2,118.1,"4,102",19.8,114,43.3,51.1,85.4
STE07,State and territory,Australian Capital Territory,2020,Females,"1,062","225,327",471.3,407.6,0.99,308,29.0,133.2,"5,423",25.6,146,47.4,64.3,84.5
STE07,State and territory,Australian Capital Territory,2021,Females,"1,064","229,147",464.3,396.5,0.93,294,27.6,125.5,"5,026",23.4,130,44.2,56.1,84.0
STE07,State and territory,Australian Capital Territory,2022,Females,"1,264","231,316",546.4,450.7,0.98,353,27.9,150.0,"5,684",26.3,154,43.6,67.1,83.9
STE07,State and territory,Australian Capital Territory,2023,Females,"1,149","236,245",486.4,398.9,0.93,307,26.7,131.0,"5,723",26.0,139,45.3,60.6,83.8
STE08,State and territory,Northern Territory,2019,Females,442,"120,270",367.5,590.6,1.35,282,63.8,266.5,"6,657",56.7,168,59.6,155.6,66.4
STE08,State and territory,Northern Territory,2020,Females,491,"121,415",404.4,591.7,1.44,337,68.6,308.3,"7,866",66.4,199,59.1,181.7,66.3
STE08,State and territory,Northern Territory,2021,Females,477,"121,985",391.0,587.9,1.38,292,61.2,262.6,"6,126",51.6,149,51.0,134.6,68.2
STE08,State and territory,Northern Territory,2022,Females,573,"123,228",465.0,659.9,1.43,365,63.7,325.3,"8,048",67.3,214,58.6,189.5,68.5
STE08,State and territory,Northern Territory,2023,Females,556,"124,708",445.8,616.0,1.43,354,63.7,314.0,"7,309",60.5,205,57.9,178.4,69.2
STE09,State and territory,Other Territories,2019,Females,10,"2,240",446.4,524.0,1.0,4,40.0,,116,55.2,2,,,76.5
STE09,State and territory,Other Territories,2020,Females,6,"2,252",266.4,524.0,1.0,1,,,2,1.0,0,,,
STE09,State and territory,Other Territories,2021,Females,9,"2,285",393.9,524.0,1.0,0,,,0,0.0,0,,,
STE09,State and territory,Other Territories,2022,Females,13,"2,325",559.1,524.0,1.0,8,61.5,,190,88.5,5,,,71.5
STE09,State and territory,Other Territories,2023,Females,12,"2,346",511.5,524.0,1.0,4,33.3,,94,43.5,2,,,83.0
STE10,State and territory,Australia (total),2019,Females,"79,874","12,757,605",626.1,437.5,1.0,"21,533",27.0,151.2,"335,692",28.5,"10,181",47.3,73.1,84.9
STE10,State and territory,Australia (total),2020,Females,"76,712","12,920,609",593.7,410.2,1.0,"20,901",27.2,143.1,"326,077",27.4,"9,884",47.3,69.6,84.6
STE10,State and territory,Australia (total),2021,Females,"82,068","12,936,002",634.4,427.4,1.0,"21,923",26.7,147.5,"334,958",28.2,"9,971",45.5,69.0,84.8
STE10,State and territory,Australia (total),2022,Females,"91,015","13,104,250",694.5,461.0,1.0,"23,392",25.7,156.0,"356,594",29.7,"10,578",45.2,72.6,85.0
STE10,State and territory,Australia (total),2023,Females,"86,951","13,420,187",647.9,430.9,1.0,"22,513",25.9,147.5,"341,630",27.8,"10,307",45.8,69.2,84.6
STE01,State and territory,New South Wales,2019,Persons,"56,042","8,046,748",696.5,531.5,1.02,"18,433",32.9,206.4,"289,606",38.8,"8,883",48.2,101.9,82.1
STE01,State and territory,New South Wales,2020,Persons,"52,485","8,110,610",647.1,485.7,0.99,"17,281",32.9,189.7,"266,904",35.5,"8,388",48.5,94.4,82.1
STE01,State and territory,New South Wales,2021,Persons,"56,525","8,097,062",698.1,509.5,1.0,"17,860",31.6,193.8,"272,402",36.4,"8,323",46.6,92.8,82.4
STE01,State and territory,New South Wales,2022,Persons,"62,980","8,166,704",771.2,553.4,1.01,"19,076",30.3,205.5,"284,022",37.8,"8,795",46.1,97.0,82.7
STE01,State and territory,New South Wales,2023,Persons,"59,451","8,342,285",712.6,512.3,1.0,"18,095",30.4,192.8,"268,883",35.1,"8,409",46.5,91.5,82.4
STE02,State and territory,Victoria,2019,Persons,"41,227","6,537,305",630.6,500.8,0.96,"13,092",31.8,187.5,"212,037",34.8,"6,524",49.8,94.9,82.6
STE02,State and territory,Victoria,2020,Persons,"41,093","6,615,046",621.2,485.2,0.99,"13,087",31.8,182.2,"208,589",33.9,"6,478",49.5,91.8,82.6
STE02,State and territory,Victoria,2021,Persons,"42,486","6,547,822",648.9,491.7,0.97,"13,410",31.6,185.5,"209,151",34.5,"6,260",46.7,88.5,82.7
STE02,State and territory,Victoria,2022,Persons,"47,978","6,630,631",723.6,541.7,0.99,"14,591",30.4,200.7,"227,013",37.0,"6,828",46.8,96.1,82.9
STE02,State and territory,Victoria,2023,Persons,"45,326","6,815,441",665.0,500.1,0.98,"13,955",30.8,188.8,"219,607",34.9,"6,776",48.6,93.8,82.5
